year,state,state_code,office,candidate,party,percentage,winner,incumbent
2014,Iowa,IA,governor,Jack Hatch,Democratic,37.3,False,False
2014,Iowa,IA,governor,Lee Hieb,Libertarian,1.8,False,False
2014,Kansas,KS,governor,Sam Brownback,Republican,49.8,True,True
2014,Kansas,KS,governor,Paul Davis,Democratic,46.1,False,False
2014,Kansas,KS,governor,Keen Umbehr,Libertarian,4.1,False,False
2014,Maine,ME,governor,Paul LePage,Republican,48.2,True,True
2014,Maine,ME,governor,Mike Michaud,Democratic,43.4,False,False
2014,Maine,ME,governor,Eliot Cutler,Independent,8.4,False,False
2014,Maryland,MD,governor,Larry Hogan,Republican,51.0,True,False
2014,Maryland,MD,governor,Anthony Brown,Democratic,47.3,False,False
2014,Maryland,MD,governor,Shawn Quinn,Libertarian,1.5,False,False
2014,Massachusetts,MA,governor,Charlie Baker,Republican,48.4,True,False
2014,Massachusetts,MA,governor,Martha Coakley,Democratic,46.5,False,False
2014,Massachusetts,MA,governor,Evan Falchuk,Independent,3.3,False,False
2014,Michigan,MI,governor,Rick Snyder,Republican,50.9,True,True
2014,Michigan,MI,governor,Mark Schauer,Democratic,46.9,False,False
2014,Michigan,MI,governor,Mary Buzuma,Libertarian,1.1,False,False
2014,Minnesota,MN,governor,Mark Dayton,Minnesota Democratic–farmer–labor,50.1,True,True
2014,Minnesota,MN,governor,Jeff Johnson,Republican,44.5,False,False
2014,Minnesota,MN,governor,Hannah Nicollet,Independence Party (minnesota),2.9,False,False
2014,Minnesota,MN,governor,Chris Wright,Grassroots–legalize Cannabis,1.6,False,False
2014,Nebraska,NE,governor,Pete Ricketts,Republican,57.2,True,False
2014,Nebraska,NE,governor,Chuck Hassebrook,Democratic,39.2,False,False
2014,Nebraska,NE,governor,Mark Elworth Jr.,Libertarian,3.5,False,False
2014,Nevada,NV,governor,Brian Sandoval,Republican,70.6,True,True
2014,Nevada,NV,governor,Bob Goodman,Democratic,23.9,False,False
2014,Nevada,NV,governor,David VanDerBeek,American,2.7,False,False
2014,New Hampshire,NH,governor,Maggie Hassan,Democratic,52.4,True,True
2014,New Hampshire,NH,governor,Walt Havenstein,Republican,47.4,False,False
2014,New Mexico,NM,governor,Susana Martinez,Republican,57.2,True,True
2014,New Mexico,NM,governor,Gary King,Democratic,42.8,False,False
2014,New York,NY,governor,Andrew Cuomo,Democratic,54.3,True,True
2014,New York,NY,governor,Rob Astorino,Republican,40.3,False,False
2014,New York,NY,governor,Howie Hawkins,Green,4.8,False,False
2014,Ohio,OH,governor,John Kasich,Republican,63.6,True,True
2014,Ohio,OH,governor,Ed FitzGerald,Democratic,33.0,False,False
2014,Ohio,OH,governor,Anita Rios,Green,3.3,False,False
2014,Oklahoma,OK,governor,Mary Fallin,Republican,55.8,True,True
2014,Oklahoma,OK,governor,Joe Dorman,Democratic,41.0,False,False
2014,Oklahoma,OK,governor,Kimberly Willis,Independent,2.1,False,False
2014,Oklahoma,OK,governor,Richard Prawdzienski,Independent,1.1,False,False
2014,Oregon,OR,governor,John Kitzhaber,Democratic,49.9,True,True
2014,Oregon,OR,governor,Dennis Richardson,Republican,44.1,False,False
2014,Oregon,OR,governor,Jason Levin,Green,2.0,False,False
2014,Oregon,OR,governor,Paul Grad,Libertarian,1.5,False,False
2014,Oregon,OR,governor,Aaron Auer,Constitution,1.1,False,False
2014,Oregon,OR,governor,Chris Henry,Progressive,1.0,False,False
2014,Pennsylvania,PA,governor,Tom Wolf,Democratic,54.9,True,False
2014,Pennsylvania,PA,governor,Tom Corbett,Republican,45.1,False,True
2014,Rhode Island,RI,governor,Gina Raimondo,Democratic,40.7,True,False
2014,Rhode Island,RI,governor,Allan Fung,Republican,36.2,False,False
2014,Rhode Island,RI,governor,Robert J. Healey,Moderate,21.4,False,False
2014,Rhode Island,RI,governor,Kate Fletcher,Independent,1.1,False,False
2014,South Carolina,SC,governor,Nikki Haley,Republican,55.9,True,True
2014,South Carolina,SC,governor,Vincent Sheheen,Democratic,41.4,False,False
2014,South Carolina,SC,governor,Steve French,Libertarian,1.2,False,False
2014,South Dakota,SD,governor,Dennis Daugaard,Republican,70.5,True,True
2014,South Dakota,SD,governor,Susan Wismer,Democratic,25.4,False,False
2014,South Dakota,SD,governor,Michael J. Myers,Independent,4.1,False,False
2014,Tennessee,TN,governor,Bill Haslam,Republican,70.3,True,True
2014,Tennessee,TN,governor,Charles Brown,Democratic,22.8,False,False
2014,Tennessee,TN,governor,John Jay Hooker,Independent,2.3,False,False
2014,Tennessee,TN,governor,Shaun Crowell,Constitution,2.0,False,False
2014,Tennessee,TN,governor,Isa Infante,Green,1.4,False,False
2014,Texas,TX,governor,Greg Abbott,Republican,59.3,True,False
2014,Texas,TX,governor,Wendy Davis,Democratic,38.9,False,False
2014,Texas,TX,governor,Kathie Glass,Libertarian,1.4,False,False
2014,Vermont,VT,governor,Peter Shumlin,Democratic,46.4,True,True
2014,Vermont,VT,governor,Scott Milne,Republican,45.1,False,False
2014,Vermont,VT,governor,Dan Feliciano,Libertarian,4.4,False,False
2014,Vermont,VT,governor,Emily Peyton,Independent,1.6,False,False
2014,Wisconsin,WI,governor,Scott Walker,Republican,52.3,True,True
2014,Wisconsin,WI,governor,Mary Burke,Democratic,46.6,False,False
2014,Wyoming,WY,governor,Matt Mead,Republican,59.4,True,True
2014,Wyoming,WY,governor,Pete Gosar,Democratic,27.3,False,False
2014,Wyoming,WY,governor,Don Wills,Independent,5.9,False,False
2014,Wyoming,WY,governor,Dee Cozzens,Libertarian,2.4,False,False
2014,District of Columbia,DC,governor,Muriel Bowser,Democratic,54.5,True,False
2014,District of Columbia,DC,governor,David Catania,Independent,34.6,False,False
2014,District of Columbia,DC,governor,Carol Schwartz,Independent,7.0,False,False
2014,Guam,GU,governor,Eddie Calvo,Republican,63.7,True,True
2014,Guam,GU,governor,Carl Gutierrez,Democratic,36.0,False,False
2014,Northern Mariana Islands,MP,governor,Eloy Inos,Republican,57.0,True,True
2014,Northern Mariana Islands,MP,governor,Heinz Hofschneider,Independent,43.0,False,False
2014,U.S. Virgin Islands,VI,governor,Kenneth Mapp,Independent,63.9,True,False
2014,U.S. Virgin Islands,VI,governor,Donna Christian-Christensen,Democratic,35.9,False,False
2015,Kentucky,KY,governor,Matt Bevin,Republican,52.5,True,False
2015,Kentucky,KY,governor,Jack Conway,Democratic,43.8,False,False
2015,Kentucky,KY,governor,Drew Curtis,Independent,3.7,False,False
2015,Louisiana,LA,governor,John Bel Edwards,Democratic,56.1,True,False
2015,Louisiana,LA,governor,David Vitter,Republican,43.9,False,False
2015,Mississippi,MS,governor,Phil Bryant,Republican,66.4,True,True
2015,Mississippi,MS,governor,Robert Gray,Democratic,32.4,False,False
2015,Mississippi,MS,governor,Shawn O'Hara,Reform,1.4,False,False
2016,Delaware,DE,governor,John Carney,Democratic,58.3,True,False
2016,Delaware,DE,governor,Colin Bonini,Republican,39.2,False,False
2016,Delaware,DE,governor,Andrew Groff,Green,1.4,False,False
2016,Delaware,DE,governor,Sean Louis Goward,Libertarian,1.1,False,False
2016,Indiana,IN,governor,Eric Holcomb,Republican,51.4,True,False
2016,Indiana,IN,governor,John R. Gregg,Democratic,45.4,False,False
2016,Indiana,IN,governor,Rex Bell,Libertarian,3.2,False,False
2016,Missouri,MO,governor,Eric Greitens,Republican,51.1,True,False
2016,Missouri,MO,governor,Chris Koster,Democratic,45.6,False,False
2016,Missouri,MO,governor,Cisse Spragins,Libertarian,1.5,False,False
2016,Missouri,MO,governor,Don Fitz,Green,0.75,False,False
2016,Montana,MT,governor,Steve Bullock,Democratic,50.3,True,True
2016,Montana,MT,governor,Greg Gianforte,Republican,46.4,False,False
2016,Montana,MT,governor,Ted Dunlap,Libertarian,3.4,False,False
2016,New Hampshire,NH,governor,Chris Sununu,Republican,48.8,True,False
2016,New Hampshire,NH,governor,Colin Van Ostern,Democratic,46.6,False,False
2016,New Hampshire,NH,governor,Max Abramson,Libertarian,4.3,False,False
2016,North Carolina,NC,governor,Roy Cooper,Democratic,49.0,True,False
2016,North Carolina,NC,governor,Pat McCrory,Republican,48.8,False,True
2016,North Carolina,NC,governor,Lon Cecil,Libertarian,2.2,False,False
2016,North Dakota,ND,governor,Doug Burgum,Republican,76.5,True,False
2016,North Dakota,ND,governor,Marvin Nelson,North Dakota Democratic–nonpartisan League,19.4,False,False
2016,North Dakota,ND,governor,Marty Riske,Libertarian,3.9,False,False
2016,Oregon,OR,governor,Kate Brown,Democratic,50.6,True,True
2016,Oregon,OR,governor,Bud Pierce,Republican,43.6,False,False
2016,Oregon,OR,governor,James Foster,Libertarian,2.3,False,False
2016,Oregon,OR,governor,Aaron Donald Auer,Constitution,1.0,False,False
2016,Utah,UT,governor,Gary Herbert,Republican,66.7,True,True
2016,Utah,UT,governor,Mike Weinholtz,Democratic,28.7,False,False
2016,Utah,UT,governor,Brian Kamerath,Libertarian,3.1,False,False
2016,Utah,UT,governor,Superdell Schnaze,Constitution,1.4,False,False
2016,Vermont,VT,governor,Phil Scott,Republican,52.9,True,False
2016,Vermont,VT,governor,Sue Minter,Democratic,44.2,False,False
2016,Vermont,VT,governor,Bill Lee,Independent,2.8,False,False
2016,Washington,WA,governor,Jay Inslee,Democratic,54.2,True,True
2016,Washington,WA,governor,Bill Bryant,Republican,45.5,False,False
2016,West Virginia,WV,governor,Jim Justice,Democratic,49.1,True,False
2016,West Virginia,WV,governor,Bill Cole,Republican,42.3,False,False
2016,West Virginia,WV,governor,Charlotte Pritt,Mountain,5.9,False,False
2016,West Virginia,WV,governor,David Moran,Libertarian,2.2,False,False
2016,West Virginia,WV,governor,Phil Hudok,Constitution,0.6,False,False
2016,American Samoa,AS,governor,Lolo Matalasi Moliga,Nonpartisan Politician,60.2,True,True
2016,American Samoa,AS,governor,Faoa Aitofele Sunia,Nonpartisan Politician,35.8,False,False
2016,American Samoa,AS,governor,Tuika Tuika,Nonpartisan Politician,4.0,False,False
2016,Puerto Rico,PR,governor,Ricardo Rosselló,New Progressive Party (puerto Rico),41.8,True,False
2016,Puerto Rico,PR,governor,David Bernier,Popular Democratic Party (puerto Rico),38.9,False,False
2016,Puerto Rico,PR,governor,Alexandra Lúgaro,Independent,11.1,False,False
2016,Puerto Rico,PR,governor,Manuel Cidre,Independent,5.7,False,False
2016,Puerto Rico,PR,governor,María de Lourdes Santiago,Independence Party (puerto Rico),2.1,False,False
2017,New Jersey,NJ,governor,Phil Murphy,Democratic,56.0,True,False
2017,New Jersey,NJ,governor,Kim Guadagno,Republican,41.9,False,False
2017,Virginia,VA,governor,Ralph Northam,Democratic,53.9,True,False
2017,Virginia,VA,governor,Ed Gillespie,Republican,45.0,False,False
2017,Virginia,VA,governor,Cliff Hyra,Libertarian,1.1,False,False
2018,Alabama,AL,governor,Kay Ivey,Republican,59.5,True,True
2018,Alabama,AL,governor,Walt Maddox,Democratic,40.4,False,False
2018,Alaska,AK,governor,Mike Dunleavy,Republican,51.4,True,False
2018,Alaska,AK,governor,Mark Begich,Democratic,44.4,False,False
2018,Alaska,AK,governor,Bill Walker,Independent,2.0,False,True
2018,Alaska,AK,governor,William Toien,Libertarian,1.9,False,False
2018,Arizona,AZ,governor,Doug Ducey,Republican,56.0,True,True
2018,Arizona,AZ,governor,David Garcia,Democratic,41.8,False,False
2018,Arizona,AZ,governor,Angel Torres,Green,2.1,False,False
2018,Arkansas,AR,governor,Asa Hutchinson,Republican,65.3,True,True
2018,Arkansas,AR,governor,Jared Henderson,Democratic,31.8,False,False
2018,Arkansas,AR,governor,Mark West,Libertarian,2.9,False,False
2018,California,CA,governor,Gavin Newsom,Democratic,61.9,True,False
2018,California,CA,governor,John H. Cox,Republican,38.1,False,False
2018,Colorado,CO,governor,Jared Polis,Democratic,53.4,True,False
2018,Colorado,CO,governor,Walker Stapleton,Republican,42.8,False,False
2018,Colorado,CO,governor,Scott Helker,Libertarian,2.7,False,False
2018,Colorado,CO,governor,Bill Hammons,Unity,1.0,False,False
2018,Connecticut,CT,governor,Ned Lamont,Democratic,49.4,True,False
2018,Connecticut,CT,governor,Bob Stefanowski,Republican,46.2,False,False
2018,Connecticut,CT,governor,Oz Griebel,Independent,3.9,False,False
2018,Florida,FL,governor,Ron DeSantis,Republican,49.6,True,False
2018,Florida,FL,governor,Andrew Gillum,Democratic,49.2,False,False
2018,Georgia,GA,governor,Brian Kemp,Republican,50.2,True,False
2018,Georgia,GA,governor,Stacey Abrams,Democratic,48.8,False,False
2018,Hawaii,HI,governor,David Ige,Democratic,62.7,True,True
2018,Hawaii,HI,governor,Andria Tupola,Republican,33.7,False,False
2018,Hawaii,HI,governor,Jim Brewer,Green,2.6,False,False
2018,Hawaii,HI,governor,Terrence Teruya,Nonpartisan Politician,1.0,False,False
2018,Idaho,ID,governor,Brad Little,Republican,59.8,True,False
2018,Idaho,ID,governor,Paulette Jordan,Democratic,38.2,False,False
2018,Idaho,ID,governor,Bev Boeck,Libertarian,1.1,False,False
2018,Idaho,ID,governor,Walter L. Bayes,Constitution,1.0,False,False
2018,Illinois,IL,governor,J. B. Pritzker,Democratic,54.5,True,False
2018,Illinois,IL,governor,Bruce Rauner,Republican,38.8,False,True
2018,Illinois,IL,governor,Sam McCann,Conservative,4.2,False,False
2018,Illinois,IL,governor,Kash Jackson,Libertarian,2.4,False,False
2018,Iowa,IA,governor,Kim Reynolds,Republican,50.3,True,True
2018,Iowa,IA,governor,Fred Hubbell,Democratic,47.5,False,False
2018,Iowa,IA,governor,Jake Porter,Libertarian,1.6,False,False
2018,Kansas,KS,governor,Laura Kelly,Democratic,48.0,True,False
2018,Kansas,KS,governor,Kris Kobach,Republican,43.0,False,False
2018,Kansas,KS,governor,Greg Orman,Independent,6.5,False,False
2018,Kansas,KS,governor,Jeff Caldwell,Libertarian,1.9,False,False
2018,Maine,ME,governor,Janet Mills,Democratic,50.9,True,False
2018,Maine,ME,governor,Shawn Moody,Republican,43.2,False,False
2018,Maine,ME,governor,Terry Hayes,Independent,5.9,False,False
2018,Maryland,MD,governor,Larry Hogan,Republican,55.3,True,True
2018,Maryland,MD,governor,Ben Jealous,Democratic,43.5,False,False
2018,Massachusetts,MA,governor,Charlie Baker,Republican,66.6,True,True
2018,Massachusetts,MA,governor,Jay Gonzalez,Democratic,33.1,False,False
2018,Michigan,MI,governor,Gretchen Whitmer,Democratic,53.3,True,False
2018,Michigan,MI,governor,Bill Schuette,Republican,43.7,False,False
2018,Michigan,MI,governor,Bill Gelineau,Libertarian,1.3,False,False
2018,Minnesota,MN,governor,Tim Walz,Minnesota Democratic–farmer–labor,53.8,True,False
2018,Minnesota,MN,governor,Jeff Johnson,Republican,42.4,False,False
2018,Minnesota,MN,governor,Chris Wright,Grassroots–legalize Cannabis,2.6,False,False
2018,Minnesota,MN,governor,Josh Welter,Libertarian,1.0,False,False
2018,Nebraska,NE,governor,Pete Ricketts,Republican,59.0,True,True
2018,Nebraska,NE,governor,Bob Krist,Democratic,41.0,False,False
2018,Nevada,NV,governor,Steve Sisolak,Democratic,49.4,True,False
2018,Nevada,NV,governor,Adam Laxalt,Republican,45.3,False,False
2018,Nevada,NV,governor,None of These Candidates,None,1.9,False,False
2018,Nevada,NV,governor,Ryan C. Bundy,Independent,1.4,False,False
2018,Nevada,NV,governor,Russell Best,Independent American,1.0,False,False
2018,New Hampshire,NH,governor,Chris Sununu,Republican,52.8,True,True
2018,New Hampshire,NH,governor,Molly Kelly,Democratic,45.7,False,False
2018,New Hampshire,NH,governor,Jilletta Jarvis,Libertarian,1.4,False,False
2018,New Mexico,NM,governor,Michelle Lujan Grisham,Democratic,57.2,True,False
2018,New Mexico,NM,governor,Steve Pearce,Republican,42.8,False,False
2018,New York,NY,governor,Andrew Cuomo,Democratic,59.6,True,True
2018,New York,NY,governor,Marc Molinaro,Republican,36.2,False,False
2018,New York,NY,governor,Howie Hawkins,Green,1.7,False,False
2018,New York,NY,governor,Larry Sharpe,Libertarian,1.6,False,False
2018,Ohio,OH,governor,Mike DeWine,Republican,50.4,True,False
2018,Ohio,OH,governor,Richard Cordray,Democratic,46.7,False,False
2018,Ohio,OH,governor,Travis Irvine,Libertarian,1.8,False,False
2018,Ohio,OH,governor,Constance Gadell-Newton,Green,1.1,False,False
2018,Oklahoma,OK,governor,Kevin Stitt,Republican,54.3,True,False
2018,Oklahoma,OK,governor,Drew Edmondson,Democratic,42.2,False,False
2018,Oklahoma,OK,governor,Chris Powell,Libertarian,3.4,False,False
2018,Oregon,OR,governor,Kate Brown,Democratic,50.0,True,True
2018,Oregon,OR,governor,Knute Buehler,Republican,43.6,False,False
2018,Oregon,OR,governor,Patrick Starnes,Independent,2.9,False,False
2018,Oregon,OR,governor,Nick Chen,Libertarian,1.5,False,False
2018,Oregon,OR,governor,Aaron Auer,Constitution,1.1,False,False
2018,Pennsylvania,PA,governor,Tom Wolf,Democratic,57.8,True,True
2018,Pennsylvania,PA,governor,Scott Wagner,Republican,40.7,False,False
2018,Pennsylvania,PA,governor,Ken Krawchuk,Libertarian,1.0,False,False
2018,Rhode Island,RI,governor,Gina Raimondo,Democratic,52.6,True,True
2018,Rhode Island,RI,governor,Allan Fung,Republican,37.2,False,False
2018,Rhode Island,RI,governor,Joe Trillo,Independent,4.4,False,False
2018,Rhode Island,RI,governor,Bill Gilbert,Moderate,2.7,False,False
2018,Rhode Island,RI,governor,Luis-Daniel Munoz,Independent,1.6,False,False
2018,Rhode Island,RI,governor,Anne Armstrong,Compassion,1.1,False,False
2018,South Carolina,SC,governor,Henry McMaster,Republican,54.0,True,True
2018,South Carolina,SC,governor,James E. Smith Jr.,Democratic,45.9,False,False
2018,South Dakota,SD,governor,Kristi Noem,Republican,51.0,True,False
2018,South Dakota,SD,governor,Billie Sutton,Democratic,47.6,False,False
2018,South Dakota,SD,governor,Kurt Evans,Libertarian,1.4,False,False
2018,Tennessee,TN,governor,Bill Lee,Republican,59.6,True,False
2018,Tennessee,TN,governor,Karl Dean,Democratic,38.5,False,False
2018,Texas,TX,governor,Greg Abbott,Republican,55.8,True,True
2018,Texas,TX,governor,Lupe Valdez,Democratic,42.5,False,False
2018,Texas,TX,governor,Mark Tippetts,Libertarian,1.7,False,False
2018,Vermont,VT,governor,Phil Scott,Republican,55.2,True,True
2018,Vermont,VT,governor,Christine Hallquist,Democratic,40.2,False,False
2018,Vermont,VT,governor,Trevor Barlow,Independent,1.2,False,False
2018,Wisconsin,WI,governor,Tony Evers,Democratic,49.5,True,False
2018,Wisconsin,WI,governor,Scott Walker,Republican,48.4,False,True
2018,Wyoming,WY,governor,Mark Gordon,Republican,67.1,True,False
2018,Wyoming,WY,governor,Mary Throne,Democratic,27.5,False,False
2018,Wyoming,WY,governor,Rex Rammell,Constitution,3.3,False,False
2018,Wyoming,WY,governor,Lawrence Struempf,Libertarian,1.5,False,False
2018,District of Columbia,DC,governor,Muriel Bowser,Democratic,76.4,True,True
2018,District of Columbia,DC,governor,Ann Wilcox,D.c. Statehood Green,9.3,False,False
2018,District of Columbia,DC,governor,Dustin Canter,Independent,6.9,False,False
2018,District of Columbia,DC,governor,Martin Moulton,Libertarian,3.4,False,False
2018,Guam,GU,governor,Lou Leon Guerrero,Democratic,50.8,True,False
2018,Guam,GU,governor,Ray Tenorio,Republican,26.4,False,False
2018,Guam,GU,governor,Frank Aguon,Write-in,22.8,False,False
2018,Northern Mariana Islands,MP,governor,Ralph Torres,Republican,62.2,True,True
